,puesdo_id,real_id,title,categories,tags,description,is_live,view_count,like_count,channel_url,duration,average_rating,age_limit,webpage_url,rgb_by_frame,audio_by_frame
10,UqbF,4v1mynBg0RE,TN Save Our Rice - Part 5 - Vasanai Jeeraga Samba - Thiyagaraja temple's glory,['Education'],"['Nel Jayaraman', 'நெல் ஜெயராமன்', 'CREATE', 'Thanal', 'Save Our Rice', 'Indigenous rice varieties', 'Tamil nadu Agriculture', 'Thiruthuraipoondi', 'Athirangam Jayaraman', 'Indian Rice varieties', 'Thiruvarur']","Thiru. Athirangam Jayaraman (Contact - 0091-94433 20954) is a farmer, Consumer protection activist and he is currently heading a Project Co-ordinator for ""Save Rice Campaign"" Tamil Nadu Chapter under the name C.R.E.A.T.E. - Consumer Research Education Action Training Empowerment) in Thiruthuraipoondi, Tamil nadu, India. 

He is co-ordinating the state indigenous farmers to mobilize and save the indigenous seeds and exchange themselves, through Seed festivals twice a year. His training institute has more than 53 collections of Tamil nadu's indigenous varieties. Apart from this C.R.E.A.T.E. creates community seed banks in various places of Tamil nadu.

The interested farmers shall contact him at CREATE, Organic Agriculture Training and Research Centre, Perumal Koil street, Athirangam, Kattimedu - 614 716. Thiruthuraipoondi Taluk, Thiruvarur district. 
Phone: 04369-2209954, Cell: 94433 20954, E-mail: createjaya2@gmail.com 

For more info visit: Save Our Rice

http://www.thanal.co.in/index.php?option=com_content&view=article&id=52:save-our-rice&catid=25:campaigns&Itemid=87",,12907.0,154.0,https://www.youtube.com/channel/UCUuW6QIY0rPAx83--5KWMsA,195.0,,0.0,https://www.youtube.com/watch?v=4v1mynBg0RE,"[[  0. 122.  47. ... 167. 150. 104.]
 [  0.  93.  31. ... 112.  78.  96.]
 [  0.  92.  36. ... 107.  92. 116.]
 ...
 [  0.  95.  44. ... 154. 125. 148.]
 [  0. 107.  37. ...  92. 122. 114.]
 [  0.  96.  30. ... 141. 123.  94.]]","[[173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]
 ...
 [173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]]"
11,ATbF,,,,,,,,,,,,,,"[[ 19. 153.  90. ... 215. 152. 189.]
 [234.  56.  88. ... 112. 255. 147.]
 [165.  96.  88. ... 143.  77. 255.]
 ...
 [156.  60.  85. ... 255.   9. 156.]
 [146.  41.  99. ... 255. 102. 167.]
 [178.  47.  91. ... 255.  29. 143.]]","[[183.  59. 134. ... 123. 204. 127.]
 [170. 179. 111. ...   0. 255. 255.]
 [174. 182. 104. ...   0. 226.  32.]
 ...
 [ 31. 110. 105. ... 255.  33.  17.]
 [  1. 135.  49. ... 255. 124.   0.]
 [ 59.  55. 143. ...   0. 255.  40.]]"
12,3lbF,zv5sQtq0uAw,Review Hologram Effect Layla,['Howto & Style'],"['Review', 'Hologram', 'Effect', 'Layla', 'effetto', 'arcobaleno', 'Effects', 'After Effects', 'smalto', 'olografico', 'cosmetics', 'TheMissBetta87', 'Nailbybetta', 'Recensione', 'Haul', 'applicazione', 'nail', 'polish', 'Tutorial', 'Hand Made', 'Makeup', 'Special']","SE TI E' PIACIUTO CONDIVIDILO SU FACEBOOK.. E regalami un piace ;) 
Hand and Nail Care - Cura mani e unghie: http://www.youtube.com/playlist?list=PLE4D584C2E5924272&feature=view_all

All my nail art - Tutte le mie nail art: http://www.youtube.com/playlist?list=PL36D7C9425CBD5D81&feature=view_all

I miei Make up Tutorial: http://www.youtube.com/playlist?list=PLD0F1FA66476B8779&feature=view_all

Video Tag and Vlog..: http://www.youtube.com/playlist?list=PL077ED1C2D169FE29&feature=view_all

Reviews and Haul - Recensioni e Acquisti: http://www.youtube.com/playlist?list=PL707A482848C038FA&feature=view_all

Do it yourself - Fai da te: http://www.youtube.com/playlist?list=PLC782C526D7A438DD&feature=view_all

Halloween series-Makeup and Nails: http://www.youtube.com/playlist?list=PLm_sU3khTGArpTNAZE9bbytOWQbZwyQqv&feature=view_all

Nail art Cartoons: http://www.youtube.com/playlist?list=PL9C2D9C656744B71C&feature=view_all

Nail art marble effect - Nail art effetto marmo: http://www.youtube.com/playlist?list=PLA9B5CDB6D8914A08&feature=view_all

Nail Art Twilight Saga: http://www.youtube.com/playlist?list=PL70671E1558EEDBFD&feature=view_all

Nail art flags of the world - Bandiere del mondo: http://www.youtube.com/playlist?list=PLEFB4FA0E169BE9E0&feature=view_all

Animal nails - Nail art Animali: http://www.youtube.com/playlist?list=PL1A11D78DAF2CC068&feature=view_all

Nail art inspired by celebrities-Nail art ispirate alle Star: http://www.youtube.com/playlist?list=PL14DF3962198E54D7&feature=view_all

Fruit nail art - Nail art Fruttose: http://www.youtube.com/playlist?list=PL1FCAE88949A22B3E&feature=view_all

Link dove potete trovarmi: 

-PAGINA FACEBOOK http://www.facebook.com/TheMissBetta87

-PROFILO FACEBOOK http://www.facebook.com/profile.php?id=100003023797393

-BLOG http://nailbybetta.blogspot.com/ 

-TWITTER: http://twitter.com/#!/Themissbetta87

-PER CONTATTARMI: themissbetta87@libero.it

Un bacio grandissimo ;)

Durata dello smalto:
Senza top coat 1 giorno
Con il top coat 3 giorni

Disclaimer:
Tutti i prodotti menzionati nel video e nella descrizione del video.. sono stati comprati da me.. tutto a spese mie.. e 
non sono pagata da queste compagnie per farle pubblicità, ne sono in alcun modo associata a loro.. sono opinioni semplicemente mie ;)",,2588.0,42.0,https://www.youtube.com/channel/UCrrLny9uYEnSEhoLTAGxuYw,328.0,,0.0,https://www.youtube.com/watch?v=zv5sQtq0uAw,"[[104. 146.  80. ... 196.   0. 251.]
 [ 91. 152.  84. ... 188.   0. 235.]
 [ 94. 151.  84. ... 191.   0. 236.]
 ...
 [107. 198.  76. ... 102. 122. 131.]
 [102. 197.  71. ... 129.  92.  96.]
 [ 98. 202.  74. ... 111.  83. 109.]]","[[173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]
 ...
 [100.  33. 190. ... 138. 231.   0.]
 [ 98.  46. 215. ... 255. 255.   0.]
 [ 68.  62. 206. ...  55. 244.   0.]]"
13,UGbF,kdo816yKdQE,tingnoi concert p5,['Travel & Events'],"['tingnoi', 'concert', 'p5']",,,4167.0,1.0,https://www.youtube.com/channel/UCSyJOUVEFH7Zz0zPa0XvJQg,156.0,,0.0,https://www.youtube.com/watch?v=kdo816yKdQE,"[[142.  18. 238. ... 216.  80. 106.]
 [131.   0. 151. ... 123. 126.  84.]
 [138.   0. 180. ... 227. 189. 109.]
 ...
 [115.  32. 255. ... 255. 119. 100.]
 [ 70.  44. 245. ... 155.  91.  85.]
 [ 40.   0. 182. ... 144.  45.  60.]]","[[196. 140. 187. ... 187.  55. 128.]
 [209. 216. 205. ... 155. 103. 136.]
 [225. 230. 230. ... 101.  55. 132.]
 ...
 [199. 255. 254. ... 144. 160. 175.]
 [203. 177. 221. ...  22. 251. 148.]
 [188. 164. 202. ...  33. 188.  27.]]"
14,oJbF,zhLEglYtdpA,バイオ5エクセラ瞬殺（ゆっくり説明）,['Gaming'],"['バイオ５', 'ゆっくり', 'エクセラ戦', 'バイオハザード５']","今回はバイオハザ-ド５のエクセラの楽な殺し方を発見したので紹介
チャンネル登録よろしくお願いします。

Twitter....https://twitter.com/killplayer2",,2034.0,3.0,https://www.youtube.com/channel/UCfWDsWrcfK46kksqYfWwPsg,202.0,,0.0,https://www.youtube.com/watch?v=zhLEglYtdpA,"[[  0.  72. 173. ... 142. 119. 137.]
 [  0.  51.  89. ...   0. 136.  30.]
 [  6.  70.  84. ...   0. 127.   6.]
 ...
 [116.   5. 165. ... 197. 156. 232.]
 [116.  11. 153. ... 197. 151. 237.]
 [112.  11. 161. ... 183. 175. 250.]]","[[173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]
 ...
 [142.  87. 110. ...  70. 124. 125.]
 [144. 100. 122. ... 138. 227.  64.]
 [152.  39. 118. ... 170.  21. 199.]]"
15,exbF,C0aK4p0pyYY,( TV edition ) Intersport FF Cup Final - Rocco vs. Bibe,['Sports'],"['mtv', 'm1', 'rocco', 'bibe', 'freestyle', 'foci', 'football', 'intersport', 'cup', '2010', 'hungary']","for more video : SUBSCRIBE!!
winner : Rocco
creator & editor : MTV staff ( hungarian television )",,2477.0,14.0,https://www.youtube.com/channel/UCsP8Ygdk_VmggJV7i_muSyw,236.0,,0.0,https://www.youtube.com/watch?v=C0aK4p0pyYY,"[[170.  23. 248. ... 132.  95. 160.]
 [167.  24. 193. ...  76. 198. 206.]
 [156.  31. 208. ...  83. 171. 244.]
 ...
 [146.   0. 194. ...  70.  55.  53.]
 [125.  41. 177. ... 147. 225.  45.]
 [143.   0. 180. ...  99. 126.  98.]]","[[145. 134. 193. ... 255.   0. 255.]
 [ 76. 196. 214. ... 255.  72. 255.]
 [ 80. 230. 164. ... 255.   0. 255.]
 ...
 [102. 255. 229. ... 255.   0. 255.]
 [ 69. 255. 189. ... 255.  95. 255.]
 [129. 119. 206. ...  50.  91. 219.]]"
16,CFbF,n0rlGsVS3fw,DAENERYS TARGARYEN / KHALEESI - GAME OF THRONES MAKEUP TUTORIAL,['People & Blogs'],"['Makeup Artist (Profession)', 'make up', 'daenerys', 'daenerys targaryen', 'Game Of Thrones (Award-Winning Work)', 'game of thrones', 'cosplay']","Daenerys Targaryen Make Up Tutorial
Game of thrones Cosplay

First video of our official channel. 

FIND US:
Facebook: https://www.facebook.com/TheSailorsBeauty

OTHER SOCIALS: 
Georgia Facebook Page: https://www.facebook.com/GeorgiaMoonmint/?fref=ts
Marta Facebook Page: https://www.facebook.com/Mc-Cosplay-Art-1525471937697457/?fref=ts
Got group: https://www.facebook.com/GOTofficiali... 

PRODUCT LIST:
__________________
FACE

Foundation: MAC Face and Body in number 1
Concealer: Kryolan from the concealer pyramid
Liquid Bronzer: Fior di Magnolia in deep bronze
Blush: Joe Blasco in mauve
Highlighter: Wjcon cream all over Pink

EYES

Primer: essence i love stage
eyeshadows from the israel eyeshadows palette 
Mascara: Tahe Yellow Max Volume
Eyebrows liner: mia make up in blonde 
eyebrows mascara: MAC in empathycally blonde

LIPS
Lipliner: collection professional in nr 05 light pink
lipstick: nyx soft matte lip cream in london

LENSES: Air Optix in Starling Grey
WIG: wigisfashion.com

SUBSCRIBES FOR MORE VIDEOS, TUTORIALS AND VLOGS!!!
Check us out on our facebook official page! 
Love ♥

We don't own any rights about the songs. 
All rights reserved to Game of thrones, HBO, George R.R.Martin & Ramin Djawadi.",,1762.0,22.0,https://www.youtube.com/channel/UCexYhMR-VaVZTvtnphjMdNw,413.0,,0.0,https://www.youtube.com/watch?v=n0rlGsVS3fw,"[[  0.  72. 173. ... 142. 119. 137.]
 [118. 171. 119. ... 166. 143. 184.]
 [103. 115. 113. ... 227. 243. 122.]
 ...
 [147.   0.  82. ...  65. 148. 122.]
 [180.   0.  74. ...  46. 184. 146.]
 [110. 121. 104. ...  74. 204.  97.]]","[[152.  79. 113. ... 147. 107.  27.]
 [136.  74.  97. ...  17.  94.  47.]
 [123.  74.  86. ...   0. 111.  30.]
 ...
 [172.  73. 117. ...  38. 219. 148.]
 [176.  53. 145. ... 187. 163. 139.]
 [151.  91. 127. ...  13. 118. 136.]]"
17,CsbF,OzjobawxPE4,Speed of Light,['Comedy'],"['Speed', 'of', 'Light']",,,1388.0,3.0,https://www.youtube.com/channel/UCh5YW7dOfoX7iMszco8P0Yw,293.0,,0.0,https://www.youtube.com/watch?v=OzjobawxPE4,"[[ 68. 146. 255. ... 184.  93.  44.]
 [ 79. 133. 255. ... 177.  77.  46.]
 [ 73. 131. 255. ... 182.  86.  78.]
 ...
 [ 11.  49.  80. ... 146.  75. 128.]
 [ 23.  43.  79. ... 144.  55. 129.]
 [ 22.  43.  79. ... 142.  53. 130.]]","[[165.  93. 126. ... 187.  90. 176.]
 [115.  99. 108. ... 210. 145.   0.]
 [160.  81. 148. ... 238. 194. 230.]
 ...
 [173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]]"
18,pUbF,GZvNvLFzaLs,Star Fox: Event Horizon - Shogun Showdown,['Gaming'],"['Star Fox (Video Game Series)', 'Fox McCloud (Video Game Character)']","Gameplay of Miyu Lynx and her Arwing Interceptor, as well as a boss fight against the Shogun Warlord and a squadron of his mechs.

Website: http://starfoxeh.weebly.com/",,5733.0,51.0,https://www.youtube.com/channel/UCjzGN7o4CrefI6LG5Q7cqOg,427.0,,0.0,https://www.youtube.com/watch?v=GZvNvLFzaLs,"[[  0.  72. 173. ... 142. 119. 137.]
 [110. 148. 154. ...  75.  61.   0.]
 [155. 101. 142. ... 133. 174.  13.]
 ...
 [ 99.  87. 255. ... 191.   0. 156.]
 [ 99. 130. 255. ... 152.  11.   0.]
 [101.  92. 254. ...  39. 181. 124.]]","[[132.  52. 112. ... 132. 156.  93.]
 [155.  54. 118. ... 120.  82. 247.]
 [147. 105.  86. ...  47.  55.  66.]
 ...
 [ 74. 154.   0. ... 255. 159.   0.]
 [126.  90.  69. ... 187.  56.  62.]
 [ 96. 108.  33. ...  64. 102. 170.]]"
19,DLbF,j_tQcYEH7bU,Freddies Star Gelding 2008,['Pets & Animals'],[],"Eventer , Showjumper , All rounder !",,1826.0,0.0,https://www.youtube.com/channel/UCC-TmCFFnv7I0elhqBX595w,221.0,,0.0,https://www.youtube.com/watch?v=j_tQcYEH7bU,"[[  0.  94. 153. ... 157. 147. 211.]
 [ 96. 188.  75. ... 184. 119. 156.]
 [ 90. 196.  71. ... 165. 101. 187.]
 ...
 [173. 129. 131. ... 177.  73. 181.]
 [175. 129. 132. ... 167.  72. 187.]
 [164. 129. 127. ... 208.  94. 178.]]","[[176.  63.  94. ... 153. 140. 185.]
 [176.  59. 116. ... 255. 168. 201.]
 [176.  66.  97. ... 255. 138. 173.]
 ...
 [229. 141.  91. ... 215. 163. 250.]
 [168.  73. 117. ... 117.  95.   0.]
 [222. 115. 109. ... 244.   0. 255.]]"
20,24bF,f5yubLVK8Po,Toyota Soarer,['Autos & Vehicles'],"['Toyota Soarer', 'JDM', 'gt-r.us', 'Autoboutique Costa Mesa', ""80's"", 'Z20', ""'87 Soarer""]",'87 Toyota Soarer Z20 in So.Cal,,17037.0,54.0,https://www.youtube.com/channel/UCyJeQISZtb6bnPEjFh-C3cw,261.0,,0.0,https://www.youtube.com/watch?v=f5yubLVK8Po,"[[  0.  72. 173. ... 142. 119. 137.]
 [  0. 139. 153. ...  80.  93.  70.]
 [120. 144.  59. ...  72.  75. 114.]
 ...
 [  0.  72. 173. ... 142. 119. 137.]
 [  0.  72. 173. ... 142. 119. 137.]
 [  0.  72. 173. ... 142. 119. 137.]]","[[173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]
 ...
 [176.  38. 121. ... 221.   0. 123.]
 [173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]]"
