,puesdo_id,real_id,title,categories,tags,description,is_live,view_count,like_count,channel_url,duration,average_rating,age_limit,webpage_url,rgb_by_frame,audio_by_frame
10,yPih,,,,,,,,,,,,,,"[[ 97. 198.  96. ...   0. 142. 143.]
 [105. 198.  97. ...   0. 118. 156.]
 [105. 193. 101. ...   0. 109. 121.]
 ...
 [ 40.  97.  58. ... 112.  55.  75.]
 [ 39.  97.  58. ... 112.  55.  76.]
 [ 39.  97.  58. ... 112.  55.  76.]]","[[156.  35. 144. ... 216. 132.  14.]
 [132.  49. 116. ...  42. 164.  68.]
 [118.  62.  89. ...  62. 196.   0.]
 ...
 [173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]]"
11,Sjih,F1zRtLm6Jd8,the taker chevy look hear.wmv,['Music'],"['bob', 'poole', 'chevy', 'rock', 'real', 'music', 'people']",Here's a newer and better quality version for Chevy friends. WE ARE BACK!!!!!,,5677.0,74.0,https://www.youtube.com/channel/UCuCPxds8QxwTdvWTO-G5IgA,183.0,,0.0,https://www.youtube.com/watch?v=F1zRtLm6Jd8,"[[  0.  72. 173. ... 142. 119. 137.]
 [255. 160. 235. ... 193. 101. 255.]
 [225. 144. 211. ... 221.  30. 148.]
 ...
 [119.  77. 255. ... 152. 137. 205.]
 [ 78.  82. 255. ... 183. 156. 233.]
 [193.  85. 251. ... 229. 128.  93.]]","[[120.  74. 194. ...  76. 140. 175.]
 [ 93.  82. 181. ...  58.  15.   0.]
 [ 73. 146. 163. ...  44. 121. 114.]
 ...
 [175. 171. 182. ... 255. 255. 255.]
 [175. 150. 224. ... 137. 164. 161.]
 [168. 192. 246. ... 241. 165.  18.]]"
12,axih,o5B8K0AN5Mw,CircoPop - Me Voy Contigo (Audio),['Music'],"['CircoPop', 'Me Voy Contigo', 'Pop', 'RCA Records Label']","Music video by Circo Pop performing Me Voy Contigo. (C) 2012 Sony Music Entertainment México, S.A. de C.V.",,99892.0,487.0,https://www.youtube.com/channel/UCqegu5hNn0hq_lh5VBcyT2A,213.0,,0.0,https://www.youtube.com/watch?v=o5B8K0AN5Mw,"[[  0.  72. 173. ... 142. 119. 137.]
 [  0. 117.  55. ... 134.  41. 136.]
 [150.  83. 158. ...  21. 210. 115.]
 ...
 [  0. 115. 145. ... 162. 213.  58.]
 [  0. 112. 142. ... 140. 165.  87.]
 [  0.  72. 173. ... 142. 119. 137.]]","[[ 91. 106. 107. ...  56. 158.  98.]
 [ 56. 131. 111. ...  45.  31. 255.]
 [ 51. 112. 107. ...   0.  92. 104.]
 ...
 [117. 118. 171. ... 120. 141.   0.]
 [162.  49. 106. ... 240. 171.   0.]
 [173.  27. 126. ... 133. 130. 187.]]"
13,njih,EZG38qiZf2M,CARトップ 筑波サーキットテスト2011夏,['Autos & Vehicles'],"['startyourengines', 'cartop', '清水和夫', 'Car', '車', 'クルマ', 'start', 'your', 'engines']",自動車専門誌『CARトップ』の筑波サーキットテストに密着！　これは清水和夫の長期企画だがスポーツカーはもちろんごく普通の乗用車も違った一面が見られておもしろい。今回は輸入車を中心に最新モデル8台を清水和夫が筑波サーキットでテストした。詳細は『CARトップ』（2011年8月26日発売号）をご覧ください。,,16108.0,20.0,https://www.youtube.com/channel/UCtCEcRRux8y03FOTGg621ew,380.0,,0.0,https://www.youtube.com/watch?v=EZG38qiZf2M,"[[175. 140.  83. ... 115. 115.  92.]
 [156. 139.  72. ... 100. 125. 151.]
 [148. 149.  76. ... 199.  69. 111.]
 ...
 [126. 143.  75. ... 140.  96.  50.]
 [115. 167.  69. ... 231.  70. 175.]
 [177. 103. 105. ...   0.  71. 114.]]","[[114.  90. 133. ... 120. 120. 150.]
 [ 68. 127. 146. ... 114. 255.  67.]
 [ 75. 103. 150. ... 192. 180. 140.]
 ...
 [ 81. 105. 187. ... 142.  38. 159.]
 [  1. 196.  87. ... 255. 144. 112.]
 [ 46. 220.  50. ... 255. 133.  46.]]"
14,FXih,fIn7mtzTPIg,"Naruto vs. Sasuke ""Some Say"" by Sum 41",['Music'],"['Naruto', 'Sasuke', 'Sum', '41']","Please comment. This is an amv of naruto and sasuke, using Sum 41's some say.",,106023.0,442.0,https://www.youtube.com/channel/UCu9uMdIYxJDiWU8ZU7NWgZg,194.0,,0.0,https://www.youtube.com/watch?v=fIn7mtzTPIg,"[[  0. 193.  48. ... 171. 131. 149.]
 [163. 175. 109. ...  94.  82. 200.]
 [134. 178. 100. ... 119.  23. 195.]
 ...
 [115. 180.  86. ... 148. 188.  94.]
 [119. 181.  86. ... 113. 190.  93.]
 [174. 111. 112. ... 138. 131. 152.]]","[[212.  98.  56. ... 185. 122. 255.]
 [201. 112.  18. ... 169. 100. 162.]
 [204. 123.  25. ...  71. 113. 255.]
 ...
 [182.  67.  98. ... 150.  90. 255.]
 [177.  53. 121. ... 124.  95. 207.]
 [166.  75. 102. ... 189. 255. 131.]]"
15,J1ih,TAM0kVfS47k,Powercruise 49 FG ute,['Autos & Vehicles'],[],,,3076.0,16.0,https://www.youtube.com/channel/UCJwY3MPwaDRUvQLETOswypw,326.0,,0.0,https://www.youtube.com/watch?v=TAM0kVfS47k,"[[  0.  72. 173. ... 142. 119. 137.]
 [ 74.  80. 156. ... 108.  59.  87.]
 [167.  78. 161. ...  75.  27.  59.]
 ...
 [ 68. 158.  87. ... 137.  62. 129.]
 [102. 128.  86. ... 246.  45. 214.]
 [ 56. 160. 100. ... 136. 129. 157.]]","[[180. 146.   0. ... 255.   0.   0.]
 [181.  94.  52. ... 244.  80.  57.]
 [189. 136.   0. ... 255.  51.  13.]
 ...
 [  2. 255.   0. ...  93.   1.   0.]
 [  0. 255.   0. ... 105. 255.   0.]
 [ 22. 246.   0. ...  27. 190.   0.]]"
16,Gmih,yTl0E2RMs5A,Maybelline New Color Sensational Creamy Matte Lip Colors: Lip Swatches & Review,['Howto & Style'],"['Maybelline New Color Sensational Creamy Matte Lip Colors', 'New Color Sensational Creamy Matte Lip Colors', 'Color Sensational Creamy Matte Lip Colors', 'Creamy Matte Lip Colors', 'Creamy Matte lipsticks', 'Maybelline Creamy Matte Lipsticks', 'Maybelline Creamy Matte Lip Colors', 'Maybelline matte lipsticks', 'lip swatches', 'Maybelline', 'review', 'swatch', 'swatches', 'makeup', 'cosmetics', 'beauty', 'Allura', 'blog', 'launch', 'real time swatches', 'application', 'Allura Beauty', '2015', 'lipsticks', 'Maybelline lipsticks']","Maybelline's 10 new matte lipstick shades!
Purchase at: http://bit.ly/1qqEgqn
Review & swatches:  http://wp.me/p1jkff-hZU
Blog sale: http://bit.ly/1dGiNtF
http://www.allurabeauty.com

Paula's Choice (best skincare): http://goo.gl/r9cy4o
Wantable: http://bit.ly/1Pvjdps
Scentbird: 15% off 1st subscription http://bit.ly/1MDxvh9
Try The World: 30% off code ALLURATRAVELS http://bit.ly/19ozQ3r
MemeBox: http://bit.ly/17XRDgR
Glossybox: Free GWP code OCCSMOTE http://bit.ly/1zLAgZu
VeganCuts: http://mbsy.co/gfGz

http://www.allurabeauty.com
Twitter: http://twitter.com/allurabeauty
Facebook: http://www.facebook.com/allurabeauty
Pinterest: http://pinterest.com/allurabeauty/

Sneak Peeks of MAC Collections:
Giambattista Valli: http://wp.me/p1jkff-gsE",,86661.0,831.0,https://www.youtube.com/channel/UCG97HS5E-5v-dSDIzk8GOVA,310.0,,0.0,https://www.youtube.com/watch?v=yTl0E2RMs5A,"[[  0.  72. 173. ... 142. 119. 137.]
 [ 65.  76. 128. ...  98.  46.  72.]
 [ 68.  86. 128. ...  96.  69.  55.]
 ...
 [157.  24.  83. ... 108.   0.  72.]
 [122.  34.  93. ... 143.  77. 116.]
 [152.  28.  84. ... 170.  85.  84.]]","[[173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]
 ...
 [ 14. 101. 243. ...   0. 255. 150.]
 [ 35. 100. 223. ...   0. 255. 192.]
 [ 41.  75. 194. ... 207. 255.   0.]]"
17,mgih,YTZ12eOjT9c,Somewhere Over the Rainbow jazz guitar,['Music'],"['FlipShare', 'jazz', 'acoustic', 'solo', 'epiphone', 'drums', 'bluegrass music', 'harp', 'bossa nova', 'guitar', 'waltz', 'blues', 'bass', 'folk music', 'metal rock']",trying a little jazz guitar...,,1846.0,2.0,https://www.youtube.com/channel/UCeJ_NXoZC4knOdvY5AJM4Fg,146.0,,0.0,https://www.youtube.com/watch?v=YTZ12eOjT9c,"[[  8. 205. 177. ... 198. 152.  72.]
 [ 15. 207. 183. ... 199. 182.  65.]
 [ 11. 203. 179. ...  72. 168.  74.]
 ...
 [  0. 215. 194. ... 116. 133.  72.]
 [ 12. 213. 201. ... 157. 127.  45.]
 [ 81. 204. 201. ... 169. 146. 133.]]","[[114.  43. 174. ...  26. 169. 226.]
 [ 56.  86. 199. ...   0.   0.  93.]
 [ 68.  62. 169. ...  21.  76. 221.]
 ...
 [162. 105. 237. ... 179. 238.  96.]
 [ 57.  78. 177. ...   0.  77. 211.]
 [ 54.  75. 159. ...   0.  19. 176.]]"
18,E9ih,xPnBYYQlIXo,กิ่ง - รักเธอเสมอ (The Star 5 Last Concert End Season),['People & Blogs'],[],"Credit : ixnore
http://www.facebook.com/Gingfanclub
กิ่ง เหมือนแพร พานะบุตร (Ging Muanpair Panaboot The Star 5)",,3221.0,24.0,https://www.youtube.com/channel/UCO0drGQIqRrYRkThfAWFFYw,216.0,,0.0,https://www.youtube.com/watch?v=xPnBYYQlIXo,"[[137. 127. 147. ... 117. 220.  84.]
 [ 39.  76. 234. ... 179. 187. 141.]
 [123.  26. 160. ... 179. 143. 147.]
 ...
 [104.  70. 222. ... 138. 216. 130.]
 [115. 100. 252. ... 160.  98. 114.]
 [133. 117. 255. ... 111. 139.  94.]]","[[155. 244. 203. ... 255.  28.  42.]
 [182. 255. 246. ... 255. 135.   0.]
 [153. 255. 212. ... 255.  16. 243.]
 ...
 [212. 255. 206. ... 255.  51. 237.]
 [141. 155. 243. ... 255. 187. 170.]
 [175. 153. 189. ... 255.  97. 196.]]"
19,BDih,_fhEju-dvOA,Frozen Drawing Baby Elsa,['Howto & Style'],"['Drawing (Interest)', 'Frozen']","drawing baby elsa from frozen

I'm using a simple pencil and some water-soluble colour pencils (caran d'ache)

my facebook page : https://www.facebook.com/UnPeuDartEntreNous

Follow me on Pinterest : http://www.pinterest.com/titeelfe/",,639925.0,3409.0,https://www.youtube.com/channel/UCfnMHc4lEYN3It0yeTMrcoQ,273.0,,0.0,https://www.youtube.com/watch?v=_fhEju-dvOA,"[[ 26. 207.  55. ... 157. 229. 123.]
 [ 66. 196.  57. ... 234.  58.  17.]
 [104. 180.  66. ... 155. 146. 102.]
 ...
 [154. 149. 103. ...  38. 255.  84.]
 [162. 143. 100. ...  36. 255.  59.]
 [162. 143. 100. ...  36. 255.  57.]]","[[175.  44. 119. ...  92. 128. 128.]
 [170.  62. 118. ... 106. 137. 192.]
 [180.  52. 131. ... 117. 177. 182.]
 ...
 [141.  59. 147. ... 253.  61. 255.]
 [133.  47. 162. ... 151. 102.   0.]
 [138.  67. 139. ...   9.  90. 157.]]"
20,0sih,5Epld4UbFSs,"Nokia Lumia 1020 vs Lumia 920 WP8 Ultimate comparison, review",['People & Blogs'],"['Nokia Lumia 1020', 'Nokia (Business Operation)', 'lumia 1020', 'pureview', '41MP', 'camera', 'lumia 920', 'windows phone', 'windows phone 8', 'microsoft']","Review http://s.shr.lc/1eioxnU Which is better? Is Nokia Lumia 1020 Windows Phone 8 41MP PureView camera worth an upgrade from Lumia 920? See full specs, Philippines price, features, comparison, review http://gadjade.com/",,5179.0,10.0,https://www.youtube.com/channel/UCLQEm8eqNpt7jv-_T942Bew,191.0,,0.0,https://www.youtube.com/watch?v=5Epld4UbFSs,"[[164. 155. 103. ... 140.  98. 253.]
 [178. 129.  82. ... 150.  10. 139.]
 [185. 129.  85. ... 148.   0. 134.]
 ...
 [132.  36.  73. ... 207.   0. 144.]
 [132.  36.  73. ... 213.   0. 145.]
 [132.  36.  73. ... 212.   0. 145.]]","[[173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]
 ...
 [173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]]"
21,Zyih,jdTcIcPqHRM,The Stone Guard - Mists of Pandaria Raid Boss Guide - Ft. Syiler!,['Gaming'],"['The', 'Stone', 'Guard', 'mode', 'beta', 'ptr', 'test', 'public', 'mop', 'mists', 'of', 'pandaria', 'raid', 'bosses', 'boss', 'guide', '10m', 'man', '10', '25m', '25', 'lfr', 'looking', 'for', 'how', 'to', 'let', ""let's"", 'lets', 'play', 'heroic', 'challenge', 'first', 'second', 'world', 'MoP', 'Mists', 'Pandaria', ""Mogu'shan"", 'Vaults', 'Gaurd', 'Raid', 'Boss', 'How', 'stone', 'guard', 'Kill', 'guild', 'kill', 'nerf', 'buff', 'strat', 'strategy', 'Mop', 'Syigamer', 'mogushan stone guard']","Syiler presents to you all Early Beta Guide for the first boss in Mogu'shan Vaults known as the Stone Guard. As well as a description of the fight and its mechanics, you'll hear a discussion about how the Beta test bosses are and what needs improvement. 

Director's Personal Channel - http://www.youtube.com/user/Syigamer

Music by Jedbord - youtube.com/jedborg

The AceGamesTV Livestream
http://www.twitch.tv/AceGames
Were you can find a dedicated bunch of streamers bringing you content as close to 24/7 as possible!

Apply to be a Director for AGTV! -
http://tinyurl.com/cxf5f38

Follow us on Facebook!
http://www.facebook.com/AceGamesTV

Follow us on Twitter!
https://twitter.com/#!/acegamestv",,34298.0,52.0,https://www.youtube.com/channel/UCni0hHncayvoNoTd16VtoPA,263.0,,0.0,https://www.youtube.com/watch?v=jdTcIcPqHRM,"[[ 78. 152. 107. ...  98.   6. 131.]
 [ 88. 148. 147. ...  75.  21.  66.]
 [134.  68. 119. ...   0. 187.  18.]
 ...
 [255.  59. 203. ... 218. 253. 149.]
 [255.  98. 189. ... 111.  58. 101.]
 [178.  93. 189. ... 209.  80. 122.]]","[[191.  72.  66. ... 222.  59.   0.]
 [137.  90.  80. ... 184.  73. 153.]
 [ 76. 104. 119. ...  12.  60.  78.]
 ...
 [ 53.  39. 123. ... 138.  32.  75.]
 [  5.  59. 111. ... 255. 255.  82.]
 [ 77.  30. 157. ... 114. 164. 108.]]"
22,Fuih,,,,,,,,,,,,,,"[[ 30. 222.  87. ...  86.   5. 116.]
 [ 32. 212.  83. ... 101.   9. 151.]
 [ 35. 213.  82. ...  94.  15. 149.]
 ...
 [ 70. 197.  81. ...  19.   0. 229.]
 [ 72. 199.  81. ...  31.   0. 236.]
 [ 74. 198.  83. ...  49. 115. 179.]]","[[174.  45.  99. ... 133. 164. 153.]
 [171.  86.  40. ... 110. 182.   0.]
 [175.  74.  69. ... 103. 129.   0.]
 ...
 [175.  61.  92. ...  45.   0.  28.]
 [143.  50.  89. ... 102. 255.   0.]
 [142.  44. 131. ... 180. 135.   4.]]"
23,1tih,tnfpFUQn1QM,OBMORROK Racing,['People & Blogs'],"['шлем хищник', 'helmet predator']","You can buy Predator's helmet here www.nitrinos.ru
Подробное описание шлема: www.nitrinos.ru",,1655.0,4.0,https://www.youtube.com/channel/UCrf6bENHx5nlyQuV4SNgkRQ,165.0,,0.0,https://www.youtube.com/watch?v=tnfpFUQn1QM,"[[  0.  35. 150. ... 126.  83.  82.]
 [174. 184.  56. ... 136.  85. 144.]
 [112. 181.  91. ... 112. 157.  88.]
 ...
 [185.  84. 136. ... 165.  95. 169.]
 [  0.  29. 127. ... 103. 126. 196.]
 [  0.  25. 126. ...  99. 131. 183.]]","[[173. 182. 176. ... 255. 255.  38.]
 [167. 235. 123. ... 255.  69.  41.]
 [190. 175.  46. ... 204. 255.  84.]
 ...
 [197. 142.  17. ... 211.  26. 220.]
 [181.  91.  53. ... 206. 190. 177.]
 [173.  27. 126. ... 133. 130. 187.]]"
24,Ujih,qfV_MTFwjCE,day in the life of mrnikesb6 #42,['People & Blogs'],"['mrnikesb6', 'day in the life', 'vlogs', 'nike sb reviewer', 'nike sb tiffs', 'nike sb sneakers', 'mrs pacmans', 'sneakers', 'sneaker heads', 'mrnikesb6 day in the life']",more random footage with me and my family thanks for watching,,3397.0,105.0,https://www.youtube.com/channel/UCeAeDevTy3wMitdiJaVNYPw,196.0,,0.0,https://www.youtube.com/watch?v=qfV_MTFwjCE,"[[159. 192. 117. ... 191.  95. 140.]
 [160. 212. 114. ... 134. 116. 147.]
 [140. 180.  76. ...   0. 157. 163.]
 ...
 [116. 221. 116. ... 255. 151. 212.]
 [ 97. 207.  93. ...  59. 185. 196.]
 [165. 196.  88. ... 190.  87.   0.]]","[[201. 187. 246. ... 236. 204.  89.]
 [230. 255. 244. ... 144. 255. 255.]
 [174. 196. 187. ... 212. 172. 130.]
 ...
 [ 65. 113. 241. ... 215. 110. 235.]
 [ 65.  98. 221. ...  26.  31. 120.]
 [ 96.  86. 205. ... 255. 100.  27.]]"
