,puesdo_id,real_id,title,categories,tags,description,is_live,view_count,like_count,channel_url,duration,average_rating,age_limit,webpage_url,rgb_by_frame,audio_by_frame
10,z1fQ,,,,,,,,,,,,,,"[[  0.  72. 173. ... 142. 119. 137.]
 [219. 144. 169. ... 161. 108. 114.]
 [192. 116. 194. ... 236.  72. 104.]
 ...
 [175. 125. 172. ... 225. 154. 110.]
 [172. 161. 186. ... 211.  95. 105.]
 [191. 163. 208. ... 213.  59.  65.]]","[[173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]
 [167.  50. 121. ... 101.  38. 210.]
 ...
 [166.  34. 128. ... 229.   0. 128.]
 [173.  22. 135. ... 177. 136. 222.]
 [173.  27. 126. ... 133. 130. 187.]]"
11,RIfQ,0r1AWhXx3Ts,marvelagutrgala,['People & Blogs'],[],,,11755.0,0.0,https://www.youtube.com/channel/UCQwA-G06LjoUBDYJWLxz6OQ,140.0,,0.0,https://www.youtube.com/watch?v=0r1AWhXx3Ts,"[[109.  21.  56. ... 215.  87. 104.]
 [ 69.  36.  55. ... 255.  49. 182.]
 [ 65.  35.  51. ... 230.  51. 182.]
 ...
 [172.   7. 116. ...  75. 151. 171.]
 [151.  30. 113. ... 108. 155. 188.]
 [183.   0. 108. ...  98. 168. 148.]]","[[ 15.  60.  91. ... 140.   0.  13.]
 [ 46.  36. 111. ...  25. 176. 208.]
 [ 24.  46.  97. ... 115. 148. 155.]
 ...
 [  0.  62.  99. ...   0.   0.   0.]
 [ 24.  62. 104. ...   0.  36.   0.]
 [ 23.  54. 104. ...   0. 174.   0.]]"
12,1afQ,JlFjdtNV5NY,Setting up Fax Enabled Voice Mail for Phone Power,['Howto & Style'],"['Phone Power', 'Voip Service', 'Voip', 'Features', 'How To', 'Phone Service', 'Phonepower', 'Session Initiation Protocol', 'SIP', 'Voice Over', 'Internet Protocol', 'Voice Over Ip Industry', 'Voip Phones', 'Tutorial', 'Internet Telephone', 'Telephone Systems', 'VoIP Servers', 'Unified Communications', 'Internet', 'Network', 'Internet phone service', 'Services', 'VoIP provider', 'VoIP.com', 'Broadvoice', 'Internet Telephone Service', 'International Calling', 'Fax', 'Enabled', 'Voice', 'Mail', 'Voicemail', 'FEVM']","In this video we are going to explain how to set up your Fax Enabled Voice Mail.  Fax Enabled Voice Mail will enable you to receive faxes without having a fax machine connected.

Phone Power is a VoIP (Voice Over Internet Protocol) company, based in Winnetka California, providing telecommunications services for Home, Home Office, Small Business and Large Corporations.

The Phone Power YouTube channel provides users with instructional videos about the various services and options available to them on their account. 

Web Site: http://www.phonepower.com
YouTube Channel: http://www.youtube.com/channel/UCjG9v7WIe7sLt7DbI2qGSvA
Facebook: http://www.facebook.com/pages/Phone-Power/222071194491405
Twitter: https://twitter.com/PhonePower
LinkedIn: http://www.linkedin.com/company/phone-power
G+: http://plus.google.com/u/0/118008422542509899641/posts",,4852.0,7.0,https://www.youtube.com/channel/UCjG9v7WIe7sLt7DbI2qGSvA,151.0,,0.0,https://www.youtube.com/watch?v=JlFjdtNV5NY,"[[  0.  70. 146. ... 155. 105. 101.]
 [135.  64.  84. ...   0. 229.  88.]
 [ 68.  26. 161. ... 136.  69. 176.]
 ...
 [  0.  72. 173. ... 142. 119. 137.]
 [  0.  72. 173. ... 142. 119. 137.]
 [  0.  72. 173. ... 142. 119. 137.]]","[[173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]
 ...
 [173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]]"
13,xtfQ,,,,,,,,,,,,,,"[[  0.  72. 173. ... 142. 119. 137.]
 [157.   0.  82. ...  45. 119.  91.]
 [142.  49.  75. ... 105. 180. 103.]
 ...
 [190.  42. 139. ... 197.  20.  66.]
 [ 50.  50. 146. ... 181. 141.  97.]
 [  0.  76. 171. ... 136. 145. 162.]]","[[169.  44. 132. ... 128.  93.  30.]
 [180.  50. 119. ... 228. 177.  53.]
 [212. 129.  80. ... 119. 171. 255.]
 ...
 [180.  73. 121. ... 255.  65. 112.]
 [173.  31. 129. ... 229.  19.  69.]
 [172.  26. 128. ... 144. 137. 190.]]"
14,8yfQ,uGGGwCChnmI,"Vektorgeometrie, Spiegeln, Punkte, Gerade, Ebene, Übersicht | Mathe by Daniel Jung",['Education'],"['Nachhilfe', 'online', 'Mathehilfe', 'Lernhilfe', 'Mathe', 'Hilfe', 'Onlinehilfe', 'Lernvideo', 'Nachhilfelehrer', 'Onlinelehrer', 'Mathematik', 'Mathematiknachhilfe', 'kostenlos', 'umsonst', 'schnell', 'einfach', 'erklärt', 'individuell', 'ausrechnen', 'berechnen', 'Schülernachhilfe', 'Unterricht', 'Onlineunterricht', 'Nachhilfeunterricht', 'persönlicher', 'Matheaufgaben', 'besser', 'lernen', 'Onlinenachhilfe', 'Vektorgeometrie', 'Spiegeln', 'Punkte', 'Gerade', 'Ebene', 'Übersicht', 'analytische', 'Geometrie', 'Mathe by Daniel Jung', 'Daniel Jung']","Vektorgeometrie, Spiegeln, Punkte, Gerade, Ebene, Übersicht
Wenn noch spezielle Fragen sind: https://www.mathefragen.de 

Playlists zu allen Mathe-Themen findet ihr auf der Startseite unter: https://www.youtube.com/c/mathebydanieljung 

E-Books, Onlinekurse und Skripte für Mathe findet ihr hier:
https://danieljung.io/mathe-solutions 

Alle Infos und Kontakte von mir:
https://danieljung.io 

Daniel Jung erklärt Mathe in Kürze: Lernkonzept: Mathe lernen durch kurze, auf den Punkt gebrachte Videos zu allen Themen für Schule und Studium, sortiert in Themenplaylists für eine intuitive Channelnavigation. 

#Vektorgeometrie #spiegeln #MathebyDanielJung",,234740.0,2433.0,https://www.youtube.com/channel/UCPtUzxTfdaxAmr4ie9bXZVA,354.0,,0.0,https://www.youtube.com/watch?v=uGGGwCChnmI,"[[ 74. 149.  57. ... 118. 255. 255.]
 [ 70. 144.  65. ...  50. 254. 255.]
 [ 69. 143.  76. ...   7. 255. 232.]
 ...
 [205. 104.  69. ...  49. 129. 103.]
 [196.  92.  67. ...  20. 127.  94.]
 [213. 140.  61. ... 163.   2. 126.]]","[[ 55.  61. 180. ... 141. 163.  68.]
 [ 61.  84. 193. ...  32.  67. 200.]
 [ 62. 108. 181. ...   0. 196. 185.]
 ...
 [ 27.  72. 189. ... 141.   0.  93.]
 [ 40.  50. 179. ... 105. 255. 203.]
 [ 34.  47. 163. ... 255.  15.   0.]]"
15,nIfQ,LbG9OswlDAw,22.04.2012 @ Biķernieki.,['Autos & Vehicles'],"['drag race', 'drift', 'drifts', 'desas', 'sašliks', 'alus', 'sula', 'lietus', 'bmw', 'audi', 'vaz', 'žigulis ārdās', 'žigulis', 'Latviešu drifts', 'Latviešu čaļi ārdās', 'rallijs', 'audi doughnut', 'audi burnout', 'audi 80 burnout', 'audi 80 drift', 'audi quattro drift', 'audi 90 drift', 'audi quattro burnout', 'vaz drift', 'vaz twin drift', 'vaz twin burnout', 'vaz track burnout', 'vaz racing', 'Audi 80 (Automobile Model)', 'Speed', 'Race Track (Sports Equipment)', 'Turbo', 'Drifting', 'Need Speed', 'Auto Racing (Sport)', 'Nfs']","This happened after a drag racing event which occured in 22.04.2012 in Riga, Latvia. Two participants decided to show to some of the people who stayed despite the rain, that cars are also meant for great fun, therefore they made a little show out there.",,3333.0,5.0,https://www.youtube.com/channel/UCqnETaKOFjFhloIekzwJGOA,171.0,,0.0,https://www.youtube.com/watch?v=LbG9OswlDAw,"[[ 79. 178.  98. ... 126. 136. 170.]
 [161. 160.  83. ...  83.  55.   0.]
 [ 82. 196. 102. ... 166. 160.  65.]
 ...
 [187. 172.  98. ...  46.  34.  13.]
 [215. 180.  99. ...  59.  95. 109.]
 [255. 139. 117. ... 109.  71.  55.]]","[[  0. 255.   0. ...   0. 255.  37.]
 [  0. 255.   0. ...  32. 255.  44.]
 [ 53. 253.   0. ...   0. 255.   0.]
 ...
 [ 96.  71. 156. ... 255. 103.  30.]
 [ 73.  65. 173. ... 223.  47. 200.]
 [ 85. 105. 221. ... 190.   0. 133.]]"
16,JPfQ,SMNScMuTa6Q,The logo game facebook version walkthrough- Pack1,['Entertainment'],"['facebook', 'game', 'Playthrough', 'wal', 'Games', 'Gameplay', 'walkthrough', 'solution', 'cheat', 'score', 'hack', 'the logo game', 'level 1', 'pack 1']","if you want more subscribe and comment 
All the logos names of the 1st pack of The logo Game for facebook
more games walkthrough at : http://adf.ly/KdeFP

Bonus packs:
UEFA Champions league Pack : http://adf.ly/LsJQn
Fashion pack : http://adf.ly/NAKO0

Expert Packs:
pack 1: http://adf.ly/LsJcT
pack 2: http://adf.ly/MYzr0
pack 3: http://adf.ly/NAKHG

Regular packs:
pack 1 : http://adf.ly/Kgr53
pack 2 : http://adf.ly/KgraS
pack 3 : http://adf.ly/Kgree
pack 4 : http://adf.ly/Kgriv
pack 5 : http://adf.ly/KgrUc
pack 6 : http://adf.ly/KgrtX
pack 7 : http://adf.ly/Kgs2q
pack 8 : http://adf.ly/Kgs8I
pack 9 : http://adf.ly/KgsFF
pack 10 :http://adf.ly/KgsIk
pack 11 :http://adf.ly/KgsPP
pack 12 :http://adf.ly/KgsUi
pack 13 :http://adf.ly/KgsfI
pack 14: http://adf.ly/Kxvj5
pack 15: http://adf.ly/LIAPS
pack 16: http://adf.ly/LVEQp
pack 17: http://adf.ly/LsJF0
pack 18: http://adf.ly/M4hFs
pack 19: http://adf.ly/NAJzs

pack 1 solution
pack 1 walkthrough
More cheats, games walk-through and more  on http://www.gameswts.com",,96679.0,36.0,https://www.youtube.com/channel/UCZMty7wJc6YoFOoNVJfE65g,134.0,,0.0,https://www.youtube.com/watch?v=SMNScMuTa6Q,"[[107.  30.  43. ... 225. 156. 124.]
 [108.  31.  36. ... 255. 150.  90.]
 [118.  17.  38. ... 255. 152.  79.]
 ...
 [105.  85.  53. ... 255. 111. 168.]
 [105.  78.  52. ... 255. 125. 165.]
 [105.  83.  54. ... 255. 112. 171.]]","[[173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]
 ...
 [173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]]"
17,zefQ,,,,,,,,,,,,,,"[[  0. 197.  60. ... 100. 133. 177.]
 [174. 150.  64. ... 151. 201. 255.]
 [130. 138.  87. ... 213. 155. 111.]
 ...
 [155. 143.  70. ... 175. 119. 128.]
 [154. 145.  69. ... 170. 110. 141.]
 [152. 143.  66. ... 195. 123. 141.]]","[[190. 108. 146. ... 159. 117.  83.]
 [182.  84.  90. ... 149.  45. 126.]
 [188.  94.  39. ... 255. 204.  40.]
 ...
 [202. 121.  22. ... 199. 167.   0.]
 [187.  73. 100. ... 223. 124. 167.]
 [177.  61. 117. ... 159. 177. 255.]]"
18,PjfQ,pIr9ovYpcCA,Камидзё и молния,['People & Blogs'],"['Toaru Kagaku no Railgun', 'To Aru Majutsu no Index']",,,6832.0,63.0,https://www.youtube.com/channel/UCfGO4G4l7gfuBuuc2AutZsQ,122.0,,0.0,https://www.youtube.com/watch?v=pIr9ovYpcCA,"[[144.  97.  95. ...   0.  26. 242.]
 [146.  95.  88. ... 116.  78. 155.]
 [133. 131. 133. ...  67. 137. 122.]
 ...
 [ 85.  50.  97. ... 127. 230.  93.]
 [ 85.  60. 103. ... 115. 241.  94.]
 [ 81.  63. 111. ...  83. 255.  47.]]","[[162.  57. 115. ... 138. 157. 147.]
 [173.  56. 125. ... 194. 111. 198.]
 [188.  64. 114. ... 230. 172. 255.]
 ...
 [156.  58.  86. ... 240. 149.  81.]
 [144.  52. 107. ... 178.  72.  97.]
 [144.  55. 122. ... 241.  81.  87.]]"
19,NJfQ,CFkfk0Bpc3Q,The Commitments - I Thank You,['Music'],"['the', 'commitments', 'Olympia', 'Theatre', 'Dublin', 'ireland', 'movie', 'cast', 'stars', 'of', 'thank', 'you', 'Live', 'gig', 'concert', '20th', 'Anniversary', 'Andew', 'Strong', 'Angeline', 'Ball']","Angeline Ball & Andrew Strong - from The Commitments - sing I Thank You - Olympia Theatre Dublin, 9th Nov 2011",,28579.0,108.0,https://www.youtube.com/channel/UChNWe9NVeLv-zUK-fNk-u9A,215.0,,0.0,https://www.youtube.com/watch?v=CFkfk0Bpc3Q,"[[119. 141. 255. ...  74.   0. 154.]
 [154. 157. 242. ... 100. 105. 131.]
 [120. 158. 255. ...  27.   0. 139.]
 ...
 [125. 142. 255. ... 170. 187. 190.]
 [ 88. 139. 255. ... 154. 205.  91.]
 [141. 139. 255. ... 198.  38. 149.]]","[[170. 228. 255. ... 133.  26. 155.]
 [204. 255. 255. ...   0. 161. 224.]
 [222. 255. 255. ...   0. 125. 115.]
 ...
 [125. 255. 210. ... 252.  73. 255.]
 [133. 255. 167. ... 195.   0. 254.]
 [135. 255. 252. ... 210.   0. 146.]]"
