,puesdo_id,real_id,title,categories,tags,description,is_live,view_count,like_count,channel_url,duration,average_rating,age_limit,webpage_url,rgb_by_frame,audio_by_frame
10,8Sjw,,,,,,,,,,,,,,"[[  0.  72. 173. ... 142. 119. 137.]
 [103. 157.  40. ... 169. 255.  85.]
 [102. 154.  41. ... 200. 255. 124.]
 ...
 [226. 114.  71. ...  39. 255. 216.]
 [225. 112.  73. ...  42. 255. 210.]
 [225. 112.  73. ...  42. 255. 211.]]","[[109.  70. 166. ...  51. 236. 155.]
 [120. 124. 131. ... 202. 196. 215.]
 [ 81.  52. 165. ... 144.  72. 255.]
 ...
 [173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]]"
11,2Gjw,oY2veYLS1z0,ＨＧＵＣユニコーンガンダムのサンプルキット紹介,['Howto & Style'],"['ＨＧＵＣ', 'ユニコーン', 'ガンダム', 'サンプル', 'キット', 'ランナー', '模型']","バンダイホビープロショップのサンプルキット「ＨＧＵＣユニコーンガンダム」のデストロイモードとユニコーンモードのランナーの紹介動画です。
ただランナーを撮っただけですけど、こんなパーツ群になっています。
私のサイトでユニコーンモードを紹介しています。
「エプロンの人　模型制作日記」
http://www6.ocn.ne.jp/~midori-b/midori-g/seisaku001.htm

かめっチの「ガンプラ秘密工場」ではデストロイモードの紹介をしています。
http://blog.goo.ne.jp/ossan-obahan1-2",,16736.0,7.0,https://www.youtube.com/channel/UC0Ogpl_9BTucu2uCkf8tMew,393.0,,0.0,https://www.youtube.com/watch?v=oY2veYLS1z0,"[[  0. 170.  60. ... 135. 121. 109.]
 [  0. 150.  49. ...  59. 219. 130.]
 [  0. 155.  51. ...  29. 223. 153.]
 ...
 [110. 178.  62. ...  74. 133.  74.]
 [110. 188.  68. ... 102.  54.  55.]
 [135. 184.  79. ...  89. 115.  84.]]","[[173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]
 ...
 [173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]]"
12,yKjw,,,,,,,,,,,,,,"[[  0.  70. 138. ...  42. 143. 139.]
 [ 64. 167. 100. ... 144. 133. 201.]
 [144. 158. 179. ... 123. 248. 163.]
 ...
 [175.  84. 206. ...  58. 213.   0.]
 [139.  77. 156. ... 126.  30. 110.]
 [182.  61. 172. ...  77. 197.  70.]]","[[156.  51. 139. ... 168.  20. 255.]
 [163.  98. 117. ...  70.  21. 125.]
 [161.  94. 137. ... 165.  17.  57.]
 ...
 [108. 229. 208. ...  86. 255. 235.]
 [ 95. 255. 211. ... 124. 255. 255.]
 [115. 214. 255. ... 140. 102. 245.]]"
13,6vjw,F7VfgpoU20s,(The Beatles) Here Comes the Sun [cover],['Music'],"['Here', 'Comes', 'the', 'Sun', 'cover', 'JAW', 'Beatles', 'fingerstyle', 'guitar', 'Taylor', '214ce', 'kirsten']","Arranged by JAW.

I made a few mistakes, but this is the best run I've done on video. =X Hopefully they aren't too bad.

Also, this is my first YouTube video, so comments, suggestions, and tips are very welcome. =]

Recorded: 4/19/2009",,2488.0,29.0,https://www.youtube.com/channel/UCi_qD0izNLoSd5Fbvm9v0oQ,156.0,,0.0,https://www.youtube.com/watch?v=F7VfgpoU20s,"[[136. 161.  99. ... 100. 180. 136.]
 [123. 155. 202. ... 106. 171. 132.]
 [ 54. 192. 176. ... 154.  77. 125.]
 ...
 [ 43. 206. 177. ... 100. 152. 173.]
 [199. 148. 155. ... 102. 202.  50.]
 [151. 149. 157. ... 240. 222.  43.]]","[[124.  78. 197. ...  76. 255. 189.]
 [ 79. 102. 195. ...  70. 106. 216.]
 [ 87.  63. 191. ...  70.  78.   0.]
 ...
 [ 93.  86. 189. ... 103.  90.  28.]
 [ 66. 111. 178. ...  20.   5. 255.]
 [ 39. 105. 150. ...  45. 216. 156.]]"
14,zPjw,5omRQ6ML9gw,La canzone del Velo  Don Carlos G.Verdi,['Music'],"['Karadjian', 'Michaela', 'opera', 'Don', 'Carlo', 'Verdi', 'Canzone', 'del', 'velo', 'Eboli', 'Olga', 'Romanco', 'B.R.T', 'Janos', 'Kovacs']",Michaela Karadjian as Eboli La canzone del Velo  Don Carlos  Olga Romanko as Tebaldo B.R.T Orchestra and choir conducted by Janos Kovacs Elisabethzaal Antwerpen Belgium,,12211.0,25.0,https://www.youtube.com/channel/UC-LPv2FZ1qneo5fUQOkwL-g,278.0,,0.0,https://www.youtube.com/watch?v=5omRQ6ML9gw,"[[107.   0. 255. ...  41. 106.  18.]
 [134.  68. 214. ... 142. 120.  36.]
 [118.  22. 228. ...  70. 170.   5.]
 ...
 [135.  40. 255. ...  84. 255.  85.]
 [148.  26. 255. ... 131. 199. 104.]
 [133.  28. 255. ... 142. 113. 121.]]","[[137. 172. 237. ...  71.  38.  13.]
 [102. 255. 243. ...   0.  62. 111.]
 [100. 255. 233. ...  21.  51.  82.]
 ...
 [117. 242. 235. ...   0.   8.   0.]
 [108. 255. 243. ...   0.   0. 126.]
 [121. 216. 235. ...  55.  25.  69.]]"
15,eMjw,gCdKYpkXCKo,Moshy Unleashed 3!,['Entertainment'],"['mx', 'vs', 'atv']","Well This May be that last guys.  Im fresh out of ideas for singleplayer.  Could make some more moshy unleashed vids, but i would need to do it online with other players so if you have this game and can play on the net, let me know.  My xfire is llssllrover and aim is skunksrbad4us.  So yeah I spent a lil more time on this one than the others.  I think I like the #2 the most though.  Set comment this vid and let me know what u think.",,2304.0,9.0,https://www.youtube.com/channel/UC8tKcFVcOYHZ1JpcFE-LSaA,254.0,,0.0,https://www.youtube.com/watch?v=gCdKYpkXCKo,"[[ 62. 201.  77. ...  64. 182. 153.]
 [ 56. 203.  76. ...  83. 179. 155.]
 [126. 177.  95. ... 201. 187. 104.]
 ...
 [154. 156.  98. ... 150.  71. 130.]
 [172. 149. 118. ... 172.  63. 132.]
 [116. 187.  93. ...  80. 112.  88.]]","[[156. 124.  64. ... 255. 218. 169.]
 [196.  96. 117. ... 125.  48. 101.]
 [208. 116.  79. ...  53.  70. 246.]
 ...
 [ 56. 135.  99. ... 255.  71. 201.]
 [ 70. 126.  56. ...  83.  72. 176.]
 [ 91. 222. 103. ... 255. 255.   9.]]"
16,Yfjw,2e8-nsY65LA,SUZUKI GSF 1250,['Autos & Vehicles'],['motorcycle'],SUZUKI GSF 1250,,32921.0,9.0,https://www.youtube.com/channel/UC7naOCOTDVf1ioMntYaePQA,391.0,,0.0,https://www.youtube.com/watch?v=2e8-nsY65LA,"[[ 70. 187.  68. ... 120. 105.  61.]
 [ 61. 193.  74. ...  82.  85. 141.]
 [ 49. 185.  72. ... 178.  48.  85.]
 ...
 [ 82. 193.  63. ... 229.  75. 121.]
 [ 92. 193.  69. ... 238. 102. 120.]
 [ 66. 197.  72. ... 171.  92. 184.]]","[[173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]
 ...
 [173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]]"
17,gZjw,fzOv1CwuEDI,Gojira - Planned Obsolescence Guitar Cover,['Music'],"['Guitar', 'Gojira', ""L'Enfant"", 'Sauvage', 'New', 'Album', '2012', 'Planned', 'Obsolescence', 'Liquid', 'Fire', 'The', 'Fall', 'Born', 'In', 'Winter', 'Pain', 'Is', 'Master', 'Wild', 'Healer', 'Explosia', 'Gift', 'of', 'Guilt', 'Axe', 'Cover', 'Music', 'Epic', 'New Album (Musical Album)', 'Guitar Cover']","No copyright here. I own the CD plus heard it on youtube a day before and learned it myself so I aint infringing Gojira. This song belongs to them. Had to cover it! One my favs off the new album. Little rough, probably not totally exact but it's so fun to play!",,1286.0,7.0,https://www.youtube.com/channel/UCCLvTVyPKbns3RBxnvLuRBw,277.0,,0.0,https://www.youtube.com/watch?v=fzOv1CwuEDI,"[[  0. 115. 102. ... 100.  64.  44.]
 [  0. 118. 101. ...  97.  74.  47.]
 [  0. 130. 103. ... 142.  51.  58.]
 ...
 [ 55. 181. 216. ... 141.  52. 161.]
 [ 70. 185. 230. ... 112.  23. 180.]
 [183. 125. 137. ... 224. 136.  69.]]","[[173.  27. 126. ... 133. 130. 187.]
 [ 88.  50. 168. ... 141. 212. 138.]
 [ 64.  52. 170. ...   0. 255.   0.]
 ...
 [158.  76. 154. ...  98. 156.  46.]
 [124.  88. 208. ... 137. 160. 104.]
 [ 50.  67. 170. ... 114. 255. 167.]]"
18,rZjw,,,,,,,,,,,,,,"[[  0.  73. 172. ... 141. 121. 135.]
 [ 32. 113. 108. ...   0.  89. 152.]
 [ 41. 112.  87. ...  25.  90. 231.]
 ...
 [ 58. 141. 255. ... 109. 159.   9.]
 [ 16. 140. 255. ...  33. 170. 109.]
 [ 37. 140. 255. ...  26. 166.  73.]]","[[173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]
 ...
 [246. 227. 181. ... 255.   0. 223.]
 [228. 192. 181. ... 255.  95.   1.]
 [209. 168. 147. ... 173. 142.  18.]]"
19,mJjw,MJ-fARjSNtQ,"Drama - A HIJACKING - TRAILER | Johan Philip Asbæk, Soren Malling, Dar Salim",['Entertainment'],"['Hijacking', 'Hijacking Trailer', 'Hijacking 2013movie', '2013']","The cargo ship MV Rozen is heading for harbour when it is hijacked by Somali pirates in the Indian Ocean. Amongst the men on board are the ship's cook Mikkel and the engineer Jan, who along with the rest of the seamen are taken hostage in a cynical game of life and death. With the demand for a ransom of millions of dollars a psychological drama unfolds between the CEO of the shipping company and the Somali pirates.
______________________

Action and Adventure http://goo.gl/DZqrQ6
Comedy http://goo.gl/HywW8R
Documentary http://goo.gl/xgfcgZ
Drama http://goo.gl/Usf4gr
Family http://goo.gl/AqzVzE
Fantasy http://goo.gl/ljtI2K
Horror http://goo.gl/FkfoT5
Musical http://goo.gl/TXSzpE
Romance http://goo.gl/st30KB
Thriller http://goo.gl/nMbQe2",,10752.0,3.0,https://www.youtube.com/channel/UCPKMRE9-qFXjcQnUkeV9XvQ,121.0,,0.0,https://www.youtube.com/watch?v=MJ-fARjSNtQ,"[[  0.  61.  31. ... 128.  16. 154.]
 [  0.  61.  31. ... 128.  10. 153.]
 [  0.  61.  31. ... 127.  11. 152.]
 ...
 [119. 142.  72. ... 201.  82. 128.]
 [186.  87.  98. ... 147. 225. 121.]
 [  0.  72. 173. ... 142. 119. 137.]]","[[172.  39. 119. ... 179. 126.  97.]
 [173.  36. 121. ... 173. 120.  93.]
 [173.  36. 121. ... 173. 121.  90.]
 ...
 [ 80. 185.   0. ... 255. 255.   0.]
 [108.  83.  58. ... 183.   0.  92.]
 [161.  47. 116. ... 153.   0.  94.]]"
20,Zhjw,0pQo8BddLjc,Burung Teripas/Serindit a.k.a Blue Crowned Hanging Parrot,['Pets & Animals'],[],"Burung Teripas/Serindit peliharaan. Masih menyesuaikan diri dgn persekitaran rumah.
-bunyi ok.
-warna akan dinaikkan. biru dikepala, merah di dada, kuning di belakang badan.
Miri, Sarawak.",,30764.0,49.0,https://www.youtube.com/channel/UCdavIJnhEl7dMbkvfOcazYQ,180.0,,0.0,https://www.youtube.com/watch?v=0pQo8BddLjc,"[[196. 203.  90. ... 255.  92. 174.]
 [189. 196.  78. ... 255. 147. 133.]
 [184. 204.  79. ... 255.  96. 161.]
 ...
 [189. 211.  84. ... 233.  62. 143.]
 [196. 204.  79. ... 157. 132. 187.]
 [194. 208.  78. ... 211. 129. 165.]]","[[106.  96. 153. ... 236.  79. 248.]
 [ 16. 147. 153. ... 191.  69. 151.]
 [ 58. 125. 174. ...  45. 173. 150.]
 ...
 [  0. 205. 147. ... 137.   0. 113.]
 [ 38. 158. 190. ... 170.   0.  98.]
 [ 59. 137. 182. ... 211.   0. 231.]]"
21,nhjw,,,,,,,,,,,,,,"[[145. 124.  90. ...  55. 128. 111.]
 [126. 140. 128. ... 116.  89.  15.]
 [188.  89. 128. ... 111. 105. 139.]
 ...
 [130. 100. 252. ... 153. 113.  49.]
 [ 76. 114. 143. ... 103. 135. 126.]
 [ 59. 167. 145. ... 144.  91.  60.]]","[[ 49. 197. 146. ... 186.   0.   0.]
 [  0. 255. 157. ...  38. 100.   0.]
 [ 81. 110. 142. ...  29. 237. 246.]
 ...
 [  0. 210. 155. ... 220. 199. 255.]
 [ 77. 123. 196. ...   0.  66.  15.]
 [ 53. 163. 177. ... 254. 170.   0.]]"
22,Zfjw,9XJy9VB865w,Pokemon Heart Gold and Soul Silver - What Version? Plus English Walkthrough Update.,['Gaming'],"['pokemon', 'heart', 'gold', 'soul', 'silver', 'kanto', 'johto', 'english', 'walkthrough', 'uk', 'united', 'kingdom', 'unitedkingdom', 'america', 'usa', 'pokewalker']","iFammot222 asked what version of the game you are getting? Well me anyway, though I thought I'd make it this videos QOTD.

Guys I remembered that I was getting the UK VERSION of soul silver, so that means if I do end up doing a walkthrough it will be 2 weeks later than the America's release date. So do you guys still want me to do a walkthrough with that in mind? I will still do Pokewalker/Unboxing videos, just trying to see how many viewers I could be getting, as it seems that a lot of you really want me to do an english walkthrough :)

Thanks for Watching!",,4582.0,17.0,https://www.youtube.com/channel/UCfS1tJP1qbiQB8KhBBLIdeA,180.0,,0.0,https://www.youtube.com/watch?v=9XJy9VB865w,"[[  0.  72. 173. ... 142. 119. 137.]
 [  0.  72. 173. ... 142. 119. 137.]
 [ 37. 136. 163. ...  78. 100.   0.]
 ...
 [ 84. 137.  33. ... 119. 143. 161.]
 [ 73. 122.  34. ...  97. 184. 139.]
 [ 72. 116.  31. ... 101. 184. 157.]]","[[173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]
 ...
 [ 78.  44. 190. ... 156. 177. 192.]
 [ 51.  51. 152. ... 125.   0. 213.]
 [ 61.  28. 147. ... 255.  92.   9.]]"
23,3yjw,4T5nsNEyNFc,Appelsinpiken - trailer,['Entertainment'],"['Appelsinpiken', 'Jostein', 'Gaarder', 'Eva', 'Dahr', 'Norwegian', 'feature', 'film', 'Norway', 'Oslo', 'Sevilla', 'romance']","Kinotraileren til den norske spillefilmen ""Appelsinpiken"", basert på boken av Jostein Gaarder. Filmen er regissert av Eva Dahr.
---
The theatrical trailer for Norwegian feature film ""Appelsinpiken"", based on the novel by Jostein Gaarder. The film is directed by Eva Dahr.",,59996.0,110.0,https://www.youtube.com/channel/UCWObKtXsZMpm7HUFNbZ2WWg,129.0,,0.0,https://www.youtube.com/watch?v=4T5nsNEyNFc,"[[  0.  80. 155. ... 106. 117. 232.]
 [  0.  60. 104. ... 144. 198.  64.]
 [  0. 107. 139. ...  98. 127. 237.]
 ...
 [  9.  20.  81. ... 143. 168.  44.]
 [  0. 104. 123. ...  43. 131. 116.]
 [ 19.  48.  71. ... 111. 255.  54.]]","[[170.  73. 109. ... 148.  73. 255.]
 [164. 109.  87. ...   0. 127.  72.]
 [177. 121.  72. ...   0.  90. 134.]
 ...
 [211.  92. 120. ... 145. 150. 255.]
 [194.  86. 126. ... 135. 173. 140.]
 [184.  63. 121. ... 103.  99. 225.]]"
