,puesdo_id,real_id,title,categories,tags,description,is_live,view_count,like_count,channel_url,duration,average_rating,age_limit,webpage_url,rgb_by_frame,audio_by_frame
10,KICj,ym-2MWVIX5o,Montards Are Go! trailer,['Gaming'],"['Montards', 'Call', 'of', 'Duty', 'Funtage', 'Modern', 'Warfare', 'MW2', 'Montard', 'Are', 'Go', 'GeekRichieUK', 'eliteGaming', 'Montage', 'Editing', 'Subscribers', 'Secret']","This stuff is xcal approved, so you should probably check it out for yourself if you haven't already.

The creator: http://www.youtube.com/user/geekrichieuk
The goods: http://www.youtube.com/watch?v=LAaV6Gz0qw8",,58695.0,1069.0,https://www.youtube.com/channel/UCH4-OAb29iC370HLYfmixLw,163.0,,0.0,https://www.youtube.com/watch?v=ym-2MWVIX5o,"[[  0.  72. 173. ... 142. 119. 137.]
 [ 90. 153.  90. ... 177. 104. 153.]
 [ 75. 166. 104. ...  93. 113. 184.]
 ...
 [  0.  38.  91. ... 122. 152. 101.]
 [  0.  38.  91. ... 122. 152. 101.]
 [  1.  39.  87. ... 122. 155. 121.]]","[[ 62. 134.  47. ...   0. 107. 255.]
 [  0. 198.   0. ...  87. 187. 255.]
 [  0. 171.   0. ... 232.  38. 253.]
 ...
 [218. 131.  13. ... 181. 131. 222.]
 [213. 137.  23. ... 206. 176. 236.]
 [198. 116.  45. ... 122. 190. 122.]]"
11,QECj,Rubw9SagrV8,"shuiguo, φρούτα - Μαθηματα Κινέζικων για παιδια",['Education'],"['μαθήματα Κινέζικων', 'Κινέζικα για παιδιά', 'Κινεζικα φρουτα', 'Κινέζικα τραγούδια', 'φροντιστήριο κινέζικα']","www.sotirchou.gr Κινέζικα Τραγούδια για Παιδία, μαθαίνω τα φρούτα, μήλο, μπανάνα, μάνγκο, ανανάσ, κεράσι, σύκο.  Κέντρο Ξένων Γλωσσών Σωτήρχου. Κινέζικα, Ισπανικά, Ρώσικα, Ιταλικά, Αγγλικά, Γαλλικά, Γερμανικά.",,4924.0,19.0,https://www.youtube.com/channel/UC7MFfyJxYqw9icVTm38JK1A,152.0,,0.0,https://www.youtube.com/watch?v=Rubw9SagrV8,"[[126.  93.  50. ... 138. 134.  72.]
 [116.  86.  46. ... 156.  81.  56.]
 [113.  94.  47. ... 145.  89.  81.]
 ...
 [141.  82.  28. ... 141.  78.  54.]
 [125.  78.  31. ... 186. 125.  52.]
 [125.  86.  36. ... 147. 143.  51.]]","[[179.  49. 117. ... 130.  69. 219.]
 [190.  77.  82. ... 221. 125. 168.]
 [187.  78.  86. ... 250.  44. 105.]
 ...
 [173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]]"
12,wzCj,,,,,,,,,,,,,,"[[  0.  86. 148. ... 124. 134. 131.]
 [ 50.  99.  78. ... 181. 200.   0.]
 [ 49.  95.  81. ... 137. 205. 150.]
 ...
 [  4.  97.  79. ... 108. 155.  97.]
 [  0. 103.  81. ... 114. 187. 111.]
 [  0.  78.  95. ... 124. 148.  74.]]","[[195.  67.  92. ... 167. 153. 189.]
 [200. 127.  37. ... 230. 255. 121.]
 [188. 100.  44. ... 166. 114.   0.]
 ...
 [194. 125.  39. ...  84. 208.   0.]
 [187.  98.  69. ... 203. 143.   8.]
 [173.  61. 151. ... 179. 163. 144.]]"
13,4iCj,,,,,,,,,,,,,,"[[  0.  72. 173. ... 142. 119. 137.]
 [156.  78.  90. ... 150. 158. 115.]
 [130.  94.  78. ... 151. 122. 153.]
 ...
 [214.  71. 120. ... 128.  71. 158.]
 [144. 139. 107. ... 120. 199. 120.]
 [163. 133. 102. ... 204. 224. 109.]]","[[151.  45. 115. ... 134.  85. 112.]
 [174.  79.  81. ...  88. 244.  78.]
 [167.  75. 103. ...  55. 161.  72.]
 ...
 [139.  79. 104. ...  68. 171.  81.]
 [155.  72.  96. ...  91.  82.  90.]
 [151.  77.  92. ...  31. 183.  23.]]"
14,IECj,,,,,,,,,,,,,,"[[  0.  72. 173. ... 142. 119. 137.]
 [240. 121. 203. ... 198. 117.  52.]
 [178. 180. 145. ...   8. 183.  66.]
 ...
 [ 33. 145.  68. ...  90. 196. 153.]
 [ 36. 122.  43. ... 108. 140. 252.]
 [  0.  72. 173. ... 142. 119. 137.]]","[[  1. 157. 117. ... 255. 124.   0.]
 [  0. 162. 114. ... 248. 133. 229.]
 [  0. 181. 154. ... 255.   1.   0.]
 ...
 [165.  40. 118. ... 128. 172. 190.]
 [155.  54.  99. ... 146. 215. 172.]
 [173.  27. 126. ... 133. 130. 187.]]"
15,49Cj,QBxZnWVDKv8,"Sultan feat Sarah Lilia & Croma - Oh la, Oh laaa [Clip Officiel HD]",['Music'],"['sultan', 'croma', 'sarah', 'lilia', 'hola', '92', 'bagneux', 'rap', '13', 'talentueuze', '93', '94', '75', 'paris', 'france', 'chatillon', 'booba', 'rohff', 'ousmy', 'sefyu', 'rim-k']","Nouveau Clip De Sultan ""Oh la, Oh laaa ""en feat avec Sarah Lilia & Croma Réalisé par Hustler
HUSTLER GAME 
facebook 
http://www.facebook.com/hustlergame 
Twitter
https://twitter.com/HUSTLER_GAME",,877391.0,1555.0,https://www.youtube.com/channel/UCeaMfFNauA53jdyZGoBC5rQ,275.0,,0.0,https://www.youtube.com/watch?v=QBxZnWVDKv8,"[[  0.  72. 173. ... 142. 119. 137.]
 [ 37. 102. 112. ...   5. 173. 226.]
 [ 35. 110. 115. ...  44. 156. 212.]
 ...
 [231. 176. 108. ...  27. 111.  17.]
 [202. 196.  97. ...   0. 194. 100.]
 [248. 185.  97. ... 161. 255.  19.]]","[[183.  87.  91. ... 176. 104.  16.]
 [107. 136.  64. ... 255. 132.  77.]
 [154.  98. 112. ... 166.  49.  35.]
 ...
 [181.  72. 126. ... 255. 144. 182.]
 [153.  67. 102. ... 150. 170. 141.]
 [173.  27. 126. ... 133. 130. 187.]]"
16,SjCj,fsfG_yZYs_c,The Hotspot Dance and Production co Salsa Team,['Entertainment'],"['Hotspot', 'dance', 'and', 'production', 'Company']",Salsa Team performing at the Quinces Expo: 7/31,,1364.0,2.0,https://www.youtube.com/channel/UCI7KHeMtl7S-o3mtmXjE_XA,163.0,,0.0,https://www.youtube.com/watch?v=fsfG_yZYs_c,"[[193. 154. 230. ... 112.  66. 162.]
 [186. 138. 255. ...  86. 139. 116.]
 [178. 151. 221. ...  77.  53. 201.]
 ...
 [158. 160. 211. ...  97. 101. 178.]
 [203. 112. 255. ...  89. 159. 188.]
 [209. 146. 212. ...  99. 117. 209.]]","[[213. 255. 235. ... 189.   0. 146.]
 [216. 255. 255. ... 109.   0.   8.]
 [217. 255. 255. ...   8.   0.   7.]
 ...
 [124. 255. 243. ...  11. 179. 255.]
 [139. 255. 235. ...   0. 200.   0.]
 [146. 255. 247. ...   0.   0.  50.]]"
17,vGCj,LvwtrDXTJpI,DJ Esteban B -- Radio1 -- DJ Academy 2012,['Music'],"['DJ Esteban B', 'DJ Academy', 'Tahiti', 'Vendredi 3 février 2012', 'Radio 1', 'www.radio1.pf']",DJ Esteban B -- DJ Academy -- Tahiti -- Vendredi 3 février 2012 -- Radio 1  -- www.radio1.pf,,1538.0,6.0,https://www.youtube.com/channel/UCr_mWCW4oghRSfKM1vo1YYw,249.0,,0.0,https://www.youtube.com/watch?v=LvwtrDXTJpI,"[[108. 153.  94. ... 209. 225. 145.]
 [128. 166. 114. ... 128. 129. 143.]
 [117. 165. 104. ... 141. 142. 171.]
 ...
 [147. 176.  99. ... 109.  37.  69.]
 [136. 205. 102. ... 210. 108. 110.]
 [152. 191. 114. ... 156. 162. 207.]]","[[186. 127. 143. ... 236. 171.  39.]
 [197.  89. 137. ... 194. 213. 126.]
 [203. 160. 178. ... 255.  57.  80.]
 ...
 [187.  68. 151. ... 176. 108.  79.]
 [192. 126. 151. ...  98.  82.   1.]
 [193. 101. 157. ... 139. 105. 114.]]"
18,BgCj,Q-wLc4lpGeo,Metallica -  ..And Justice for All - piano cover [HD],['Music'],"['Metallica', '...And', 'Justice', 'for', 'All', 'metal', 'piano', 'cover', 'vk', 'vkgoeswild', 'Roland', 'RD', '700', 'GX']","You can learn how to play some of my arrangements on flowkey: http://tinyurl.com/p3m7e37

https://www.facebook.com/pages/Viktoriya-Yermolyeva-vkgoeswild/134411767159  my FB page, with gigs announcements and stuff like that.


from the album ""...And Justice for All"".",,376478.0,5578.0,https://www.youtube.com/channel/UCbKM5fcSsaEFZRP-bjH8Y9w,448.0,,0.0,https://www.youtube.com/watch?v=Q-wLc4lpGeo,"[[139. 193. 142. ... 143.  56.  90.]
 [119. 201. 139. ... 140. 108. 115.]
 [141. 190. 129. ... 138. 201. 120.]
 ...
 [114. 188. 148. ...  80.  85.  79.]
 [105. 194. 136. ... 133. 130. 108.]
 [ 83. 204. 133. ... 142. 116.  79.]]","[[173.  27. 126. ... 133. 130. 187.]
 [160.  32. 129. ... 170. 158. 103.]
 [154.  35. 131. ... 194. 119. 125.]
 ...
 [152. 137. 118. ...   0.  68.   0.]
 [157. 130. 154. ...   0.  21.   0.]
 [152. 115. 129. ...   0.   0.   0.]]"
19,cCCj,BfG_i3vlsHU,Themesong - Ang Bandang Shirley,['Music'],"['ang', 'bandang', 'shirley', 'motoroloa']","camera phone-produced (motorola razr v3i, yo! plus some sony cybershot digital camera videos)
ala-mini music video for themesong. haha.",,2175.0,5.0,https://www.youtube.com/channel/UCrcDgR1ZkHd1Ef2TkHUMZaA,152.0,,0.0,https://www.youtube.com/watch?v=BfG_i3vlsHU,"[[ 26.  64. 109. ... 154. 162.  57.]
 [ 22.  62. 111. ... 144. 149.  52.]
 [ 14.  50. 174. ... 131. 164.  57.]
 ...
 [ 68.  67. 137. ... 228. 131.   0.]
 [ 44.  64. 132. ... 214.  79.   0.]
 [ 25.  97. 137. ... 176.  89.  26.]]","[[173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]
 [191.  89.  65. ... 101. 138. 255.]
 ...
 [145.  55. 113. ...  46. 100. 255.]
 [189.  68.  83. ... 200.   5. 255.]
 [190. 107.  79. ...   0. 212. 151.]]"
20,VICj,,,,,,,,,,,,,,"[[221. 127. 175. ... 115. 105.  94.]
 [217. 103. 161. ... 128. 151.  86.]
 [226.  93. 152. ... 192. 204.  26.]
 ...
 [145. 132. 165. ... 222. 205. 114.]
 [162. 135. 125. ...  49. 132.  11.]
 [218. 131. 127. ...   0. 137.  67.]]","[[173.  27. 126. ... 133. 130. 187.]
 [188.  79.  49. ...  42. 222. 176.]
 [173.  81. 130. ...  49. 179. 238.]
 ...
 [190. 117.  11. ...   5. 153.   0.]
 [204. 113.  15. ...   1. 134. 158.]
 [148.  67. 105. ... 122. 229.  88.]]"
21,7VCj,_vwJooig_3o,3 สไตล์แต่งหน้า_BSC Orchid Bouquet,['Travel & Events'],"['BSC Cosmetology', 'BSC', 'BSC Orchid Bouquet', 'สไตล์แต่งหน้า', 'Orchid', 'Orchid Bouquet']","เครื่องสำอาง BSC Cosmetology รังสรรค์ความงามสีสันคอลเลคชั่นใหม่ BSC Orchid  Bouquet  จากความงดงามของดอกไม้  สู่แรงบันดาลใจเพื่อความงามสำหรับผู้หญิง  ด้วยศิลปะแห่งสีสันของภาพสีน้ำที่งดงามด้วยลายเส้นของดอกกล้วยไม้และกิ่งก้านที่หยอกล้อกันอย่างสวยงาม  ผสานดีไซน์ Packaging จากภาพสีน้ำคืนความงดงามให็โลก เพราะรังสรรค์จากวัสดุธรรมชาติ Bio Corn Plastic ลดการใช้พลาสติกและย่อยสลายง่าย เป็นมิตรกับสิ่งแวดล้อม พร้อมผสานคุณค่าการบำรุงจากดอกกล้วยไม้นานาพันธุ์ Orchid Flower Extract   ที่อุดมด้วย Moisturizer ช่วยคงความชุ่มชื่นให้ผิวตามธรรมชาติ ให้คุณเป็นดั่ง Make Up Artist แต่งแต้มสีสันอันสดใส สร้างความงดงามหลากสไตล์ จาก BSC Cosmetology  ประกอบด้วย (ราคา 2,750.-  พิเศษเพียง 1,890.-)
• Cream Eye shadow Base  2  โทนสี 
• Eye shadow 10 โทนสี
• Blush On  2  โทนสี
• Lipstick  8  โทนสี 

หาซื้อได้  ณ  เคาน์เตอร์เครื่องสำอาง  BSC Cosmetology ทั่วประเทศ

www.facebook.com/bsc.cosmetology",,4032.0,10.0,https://www.youtube.com/channel/UC8Llje_Gbxppm7JvZi3wfrg,430.0,,0.0,https://www.youtube.com/watch?v=_vwJooig_3o,"[[ 78. 192.  94. ... 195. 228.  33.]
 [113. 160. 101. ... 253. 195.   0.]
 [114. 165. 106. ... 255. 147.   0.]
 ...
 [147.  62.  85. ... 113.  44.  58.]
 [165. 208.  80. ... 157. 127. 160.]
 [ 98. 208.  79. ... 211.  35. 188.]]","[[156.  34. 115. ... 110. 111. 154.]
 [151.  57. 101. ... 144. 241. 213.]
 [164.  64.  80. ...  91. 188. 152.]
 ...
 [ 73.  55. 167. ... 255. 255.   0.]
 [113.  56. 205. ...  54. 140. 157.]
 [ 93.  50. 191. ... 110. 185.  91.]]"
22,ywCj,oXhrY9R49vU,"HID flashlight Q5,P7,P4,MC-E  AIMAI CO LTD",['Science & Technology'],"['HID', 'flashlight', 'Q5', 'P7', 'P4', 'MC-E', 'AIMAI', 'CO LTD']","Korean's production, high quality, the best performance, thorough service.",,5909.0,4.0,https://www.youtube.com/channel/UC2NmySSnpJU0fzGQEvav46Q,166.0,,0.0,https://www.youtube.com/watch?v=oXhrY9R49vU,"[[  0.  72. 173. ... 142. 119. 137.]
 [  0.  75. 171. ... 140. 122. 138.]
 [  0.  50. 150. ... 157. 159. 127.]
 ...
 [ 14.   8. 180. ... 184. 100.  78.]
 [ 66.  25. 173. ... 135. 100.  91.]
 [  0.  77. 177. ... 156. 145. 142.]]","[[173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]
 ...
 [173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]]"
23,bICj,2kBCIhBNIIo,INF_14_4_2013_Campeonato_Enduro_ValeCambra,['Comedy'],[],,,1134.0,2.0,https://www.youtube.com/channel/UCs1inU8TYIFRhw1MH_6gp8w,138.0,,0.0,https://www.youtube.com/watch?v=2kBCIhBNIIo,"[[148. 158.  56. ... 173.   0. 105.]
 [181. 146.  55. ... 210.  12. 143.]
 [115. 195.  83. ... 211.   0.  53.]
 ...
 [120. 129.  74. ... 139. 219.  23.]
 [139. 149.  67. ... 124. 255.  65.]
 [137. 151.  68. ... 108. 255.  45.]]","[[142. 110. 116. ... 243. 255.   0.]
 [ 72.  62. 167. ... 255. 232.  80.]
 [ 62. 133. 206. ... 162.  96.  59.]
 ...
 [132.  91. 154. ...  98.  89. 170.]
 [ 93. 167. 109. ... 131.  82. 147.]
 [167.  95. 100. ...  96.  33. 161.]]"
24,RrCj,xpyRJj61HV0,Lambert 2013-2014,['Sports'],"['ghsa', 'cheerleading', 'state', 'competition', 'georgia', 'tumbling', 'stunts', 'cheer', 'lambert', 'longhorns']","2013-2014 GHSA State Cheerleading Championship
Class AAAAAA
Lambert - 1st Place",,27153.0,104.0,https://www.youtube.com/channel/UCZxEF5zmcCimyxAHTMnUUDQ,178.0,,0.0,https://www.youtube.com/watch?v=xpyRJj61HV0,"[[255.  94. 255. ...  41.  15. 198.]
 [255. 101. 255. ...  70.  25. 175.]
 [255.  93. 255. ...  87.  63. 121.]
 ...
 [129. 162. 137. ... 187. 148. 153.]
 [123. 158. 139. ... 174. 154.  78.]
 [176. 121. 168. ... 100. 200. 130.]]","[[138. 143. 111. ... 201. 167. 128.]
 [132. 193. 141. ... 255. 255.   0.]
 [146. 170. 155. ... 242. 253. 255.]
 ...
 [156. 222. 206. ... 255.  95.   0.]
 [105. 238. 145. ... 218.   0.   0.]
 [133. 181. 163. ... 255. 212. 207.]]"
